ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CH4DC
0.0,1462.4000000000005,2.49599,4.86873,4.86175,350.161,0.0,0.0,0.110978,0.15734,1.41776,350.16099999999994,246.98185870669226,0.15734000000000004,0.11097800000000002,21.65847845229146
0.0,5656.25,3.2968,4.9916,4.42967,143.047,0.0,0.0,0.0679559,0.09924,1.46036,143.0469999999999,97.95324440548904,0.09924,0.06795590000000001,13.102160883248956
0.0,6968.17,3.5641,4.62064,4.61051,149.894,0.0,0.0,0.0497145,0.09756,1.96241,149.894,76.38261117707316,0.09755999999999998,0.049714499999999995,15.688229802578476
470.017,3845.85,3.734080000000001,4.95925,4.95925,0.0,0.170907,0.21472,0.0,0.0,1.25635,470.01699999999994,374.1131054244438,0.21472,0.170907,36.14985706595286
458.0009999999999,3826.11,3.74227,4.92905,4.92865,0.0,0.167131,0.21092,0.0,0.0,1.262,458.001,362.9167987321712,0.21092,0.167131,34.269023792112634
0.0,5385.17,2.86572,4.01882,4.01585,22.206400000000002,0.0,0.0,0.008066530000000002,0.01244,1.54217,22.20640000000003,14.39945012547264,0.012440000000000007,0.008066530000000016,41.12741735068405
1622.15,3818.95,5.97881,7.28777,7.281160000000001,0.0,0.459845,0.4804000000000001,0.0,0.0,1.0447,1622.15,1552.7424140901694,0.4804000000000001,0.459845,104.73208861956076
428.141,2273.24,4.81357,5.2679,5.26778,0.0,0.08833569999999993,0.1522599999999999,0.0,0.0,1.72365,428.14099999999996,248.3920749572129,0.1522599999999999,0.0883356999999999,30.467799224063384
723.707,8090.91,5.902,6.3407,6.31652,0.0,0.1707989999999999,0.20556,0.0,0.0,1.20352,723.707,601.3252791810688,0.20556,0.1707989999999999,44.286672989486455
1796.54,1105.75,4.817,7.58551,7.545319999999999,0.0,0.51837,0.52408,0.0,0.0,1.01102,1796.54,1776.9579236810348,0.52408,0.51837,164.9835353604708
1985.2600000000002,15579.0,7.0073300000000005,11.06118,11.06118,0.0,0.8424429999999999,0.6462600000000001,0.0,0.0,0.767126,1985.26,2587.919064143309,0.6462600000000001,0.8424429999999999,174.11333596376414
1588.07,2086.13,5.3135200000000005,6.19077,6.18884,0.0,0.522036,0.5096,0.0,0.0,0.976178,1588.07,1626.8242062410748,0.5096,0.522036,100.56632106729116
0.0,1314.3400000000001,2.8503,4.77878,4.76799,316.84,0.0,0.0,0.128817,0.24923999999999996,1.93484,316.8399999999999,163.7551425440863,0.24924,0.12881699999999996,0.603765285279934
2359.68,4070.64,6.24705,9.30216,9.30149,0.0,0.934072,0.69306,0.0,0.0,0.741977,2359.68,3180.2603045646965,0.69306,0.934072,188.7831386127556
1790.69,10851.6,8.753739999999999,11.11495,11.11495,0.0,0.8784059999999999,0.6174400000000001,0.0,0.0,0.70291,1790.69,2547.538091647579,0.6174400000000001,0.8784059999999999,170.52939412307498
581.1659999999999,1335.38,3.87945,5.04666,5.04666,0.0,0.166538,0.20888,0.0,0.0,1.25425,581.1659999999999,463.3573848913694,0.20888,0.166538,109.87560732400742
0.0,5154.14,3.01348,4.80212,4.80212,294.718,0.0,0.0,0.0984633,0.12532,1.27276,294.71799999999996,231.55818850372407,0.12532,0.09846330000000003,28.82840368920214
0.0,3195.01,2.90353,4.78685,4.74891,175.48,0.0,0.0,0.082734,0.1111,1.34286,175.48000000000002,130.6763177099623,0.11110000000000003,0.08273399999999997,2.0766193910881583
1021.76,2767.39,8.65058,9.77811,9.77811,32.4978,0.2492469999999999,0.35788,0.0279835,0.04018000000000001,1.43585,1054.2578,734.2395096980882,0.3980599999999999,0.2772305,94.83302568266484
1012.56,3498.5,9.26479,10.3381,10.3381,69.26359999999998,0.297783,0.3699400000000001,0.0436283,0.0542,1.24231,1081.8236,870.8161408988094,0.4241400000000001,0.3414113,121.92401823027916
768.258,1873.0199999999995,4.78872,5.31005,5.30922,0.0,0.1781,0.28602,0.0,0.0,1.60595,768.258,478.382265948504,0.28602,0.1781,22.31378894948668
1035.18,5142.16,5.2412,5.9572400000000005,5.9572400000000005,0.0,0.245482,0.3249599999999999,0.0,0.0,1.32376,1035.18,781.9997582643381,0.3249599999999999,0.245482,61.73194271339265
1491.07,12628.6,7.984839999999999,8.964830000000001,8.953380000000001,0.0,0.450152,0.4848,0.0,0.0,1.07697,1491.07,1384.5046751534396,0.4848,0.450152,124.16083129916076
0.0,2303.76,2.88798,4.5467,4.4530400000000006,152.259,0.0,0.0,0.0664516,0.09452,1.42239,152.25900000000001,107.04448147132643,0.09451999999999999,0.0664516,23.880177829731856
0.0,6143.46,3.1778399999999998,4.5937,4.5937,60.1906,0.0,0.0,0.0388275,0.0515799999999999,1.32844,60.19060000000002,45.30923489205384,0.051579999999999904,0.038827500000000015,11.266835772719602
1244.39,6959.92,6.78195,8.30737,8.30193,16.346400000000003,0.454683,0.3714,0.022893299999999995,0.0187,0.8168340000000001,1260.7364,1543.4426089021758,0.3901,0.4775763,96.82146637372936
1157.24,11582.3,5.30484,10.99131,10.99131,1.1854999999999905,0.364282,0.3646200000000001,0.0,0.0,1.00093,1158.4255,1157.349165276293,0.3646200000000001,0.364282,92.91359032146671
982.689,7398.6,8.477780000000001,8.9893,8.9893,0.0,0.24794,0.34154,0.0,0.0,1.37751,982.689,713.3806651131389,0.34154,0.24794,94.097039678022
0.0,1800.37,2.95777,4.44531,4.42331,193.577,0.0,0.0,0.0790911999999999,0.12136,1.53443,193.57699999999988,126.15564085686549,0.12136,0.07909119999999992,21.72484919120562
1723.12,4423.45,6.737310000000001,7.09794,7.08748,0.0,0.286959,0.5232399999999999,0.0,0.0,1.8234,1723.12,945.0038389821216,0.5232399999999999,0.286959,133.7343442749811
839.825,4066.62,3.78769,5.75088,5.7367300000000006,0.0,0.256013,0.31054,0.0,0.0,1.21298,839.825,692.3650843377466,0.31054,0.256013,50.70086998068506
1094.99,3516.06,4.28987,6.58218,6.50926,0.0,0.293126,0.3969800000000001,0.0,0.0,1.3543,1094.99,808.5283910507272,0.3969800000000001,0.293126,63.76278870754219
0.0,2242.15,3.52898,4.28545,4.277,243.78,0.0,0.0,0.109754,0.21658,1.97331,243.77999999999997,123.53862292290614,0.21658,0.10975400000000002,76.0596611429327
0.0,4440.93,2.46241,5.47427,5.45806,558.248,0.0,0.0,0.195116,0.21848,1.11974,558.248,498.55144944362087,0.21848,0.195116,10.812983557191885
499.771,11831.9,4.33378,5.79025,5.79025,0.0,0.10483399999999998,0.15068,0.0,0.0,1.43733,499.7710000000001,347.7079028476412,0.15068,0.10483399999999998,29.355021551179767
1371.5,14894.3,5.99619,7.75927,7.72757,0.555971999999997,0.282364,0.3984800000000001,0.0,0.0,1.41123,1372.055972,972.2412165274266,0.3984800000000001,0.282364,106.57006653499054
1525.98,15615.2,5.5797300000000005,8.9147,8.876610000000001,0.0,0.328985,0.4428399999999999,0.0,0.0,1.3460800000000002,1525.98,1133.6473315107569,0.4428399999999999,0.328985,114.77784824690016
0.0,1304.7200000000003,3.23938,3.95648,3.87699,43.4015,0.0,0.0,0.0320115,0.06736,2.10425,43.401500000000055,20.625638588570837,0.06736000000000003,0.03201149999999997,64.00991698001324
0.0,582.8590000000004,3.64101,4.04395,4.04395,90.0178,0.0,0.0,0.0795963,0.15324,1.92522,90.01779999999997,46.757149832227014,0.15323999999999996,0.07959630000000001,72.553771941458
1148.83,2798.8699999999994,4.822369999999999,6.3236300000000005,6.31689,0.0,0.256371,0.38258,0.0,0.0,1.49229,1148.83,769.8436630949748,0.38258,0.256371,61.61464141429055
1921.67,5936.84,8.385869999999999,10.29567,10.08643,1.3241600000000062,0.7543979999999999,0.63566,0.005672879999999998,0.0047799999999998954,0.842606,1922.99416,2282.1985127093803,0.64044,0.76007088,187.12854560012104
1091.41,2108.7799999999997,6.35433,7.837960000000001,7.795789999999999,22.568700000000007,0.338686,0.3544199999999999,0.0322995,0.0338,1.04646,1113.9787,1064.5210519274508,0.38822,0.3709855,73.97176250814444
1066.44,2086.8100000000004,6.24667,7.74052,7.74052,18.557500000000005,0.32928,0.34884,0.0297338,0.0315,1.0594,1084.9975,1024.162261657542,0.38034,0.3590138,73.29776817291244
1066.96,2082.3,6.26253,7.75346,7.72478,17.534599999999998,0.324284,0.3447,0.0312712999999999,0.03324,1.06296,1084.4946,1020.25908783021,0.37794,0.3555553,72.68947616658879
1076.68,2103.6400000000003,6.4639,7.98476,7.95078,24.038700000000006,0.336835,0.35618,0.027179,0.028739999999999905,1.05743,1100.7187,1040.9376507191969,0.38492,0.364014,76.9819057884564
1071.94,2074.7,6.36686,7.854889999999999,7.854889999999999,16.459100000000007,0.322678,0.34996,0.0145683,0.0158,1.08455,1088.3991,1003.549029551427,0.36576,0.3372462999999999,74.27054143961483
1073.62,2104.13,6.46173,7.98273,7.982080000000001,20.587599999999995,0.329128,0.35558,0.0264539,0.02858,1.08037,1094.2076,1012.8082045965732,0.38416,0.3555818999999999,77.61615067050404
1055.25,2064.63,6.40337,7.90027,7.90027,10.307700000000011,0.309761,0.34284,0.0,0.0,1.10679,1065.5577,962.7460493860624,0.34284,0.309761,78.97103392682945
1031.24,2068.88,6.54413,7.994739999999999,7.994739999999999,8.036609999999996,0.31021,0.34384,0.0,0.0,1.10841,1039.27661,937.6283234543172,0.34384,0.31021,78.40885699140915
1063.81,2079.2300000000005,6.238180000000001,7.728510000000001,7.682169999999999,18.348299999999995,0.31135,0.34742,0.0275126,0.030700000000000005,1.11585,1082.1583,969.8062463592776,0.3781199999999999,0.3388625999999999,70.69042127402011
0.0,1629.75,2.62052,5.05909,5.05909,215.485,0.0,0.0,0.131653,0.1675,1.27228,215.485,169.3691640204986,0.1675,0.131653,33.97551841412928
1609.16,16560.6,5.15951,10.15164,10.13819,0.0,0.387413,0.4917200000000001,0.0,0.0,1.26924,1609.16,1267.8138098389588,0.4917200000000001,0.387413,123.54724127711523
0.0,10004.5,3.4040600000000003,4.9896,4.97821,479.2,0.0,0.0,0.129874,0.18892000000000003,1.45464,479.19999999999993,329.4285871418358,0.18892,0.129874,35.33834474251748
0.0,10083.4,3.44726,5.49725,5.49566,627.804,0.0,0.0,0.1506239999999999,0.21702,1.4408,627.804,435.7329261521377,0.21702,0.15062399999999987,43.48951953268592
1795.1,3138.22,8.882760000000001,10.23625,10.23453,0.0,0.918206,0.6393,0.0,0.0,0.696249,1795.1,2578.2442775501295,0.6393,0.918206,182.8512986232797
1590.7,1278.46,7.406680000000001,8.26088,8.26088,0.0,0.6380319999999999,0.5452199999999999,0.0,0.0,0.854534,1590.7,1861.482398593853,0.5452199999999999,0.6380319999999999,140.19272622845284
1761.31,3287.55,9.42624,10.78924,10.78325,0.0,0.973032,0.6467,0.0,0.0,0.664624,1761.31,2650.084860011074,0.6467,0.973032,180.5344902479624
1691.13,2500.22,4.59937,5.746169999999999,5.73998,0.0,0.439741,0.4745800000000001,0.0,0.0,1.07923,1691.13,1566.9783086089158,0.4745800000000001,0.439741,124.39093915377188
642.368,5053.17,4.27431,5.60355,5.5898900000000005,72.9138,0.1462979999999999,0.20564,0.0386875,0.05438,1.40562,715.2818000000002,508.87281057469306,0.26002,0.1849855,48.53298457897216
613.048,5020.83,4.19073,5.61851,5.60379,64.8292,0.136963,0.19434,0.0362529,0.05144,1.4189200000000002,677.8772,477.74166267301894,0.24578,0.1732158999999999,44.30343910301748
671.618,5088.12,4.32231,5.58633,5.37322,79.1171,0.1433279999999999,0.2026599999999999,0.0387,0.05472,1.41396,750.7351000000001,530.9450762397805,0.25738,0.182028,50.04230006862253
977.829,5372.69,4.86549,6.2708,6.2708,0.0,0.229481,0.30824,0.0,0.0,1.34321,977.829,727.9792437519078,0.30824,0.229481,51.883497285519866
1014.48,5415.65,5.30461,6.5762100000000006,6.5762100000000006,0.0,0.2385409999999999,0.3199599999999999,0.0,0.0,1.34132,1014.48,756.3295857811709,0.3199599999999999,0.2385409999999999,54.86862960261114
0.0,2024.5999999999995,3.43974,4.52056,4.50577,344.607,0.0,0.0,0.12098900000000001,0.18302,1.5127000000000002,344.6070000000001,227.8092153103721,0.18302,0.12098900000000001,28.38922948932528
828.584,1687.5199999999995,4.46067,5.85201,5.8351500000000005,0.0,0.204496,0.2779,0.0,0.0,1.35895,828.584,609.7236837264062,0.2779,0.204496,77.99378795651795
516.681,3954.85,3.95686,5.01507,5.01507,0.0,0.143668,0.20044,0.0,0.0,1.39517,516.681,370.33551466846336,0.20044,0.14366799999999996,22.789122402066255
0.0,5094.52,3.5486699999999995,4.87594,4.87536,189.308,0.0,0.0,0.0731458,0.11354,1.55224,189.308,121.95794464773485,0.11354,0.07314579999999998,23.59771491522355
642.607,5518.36,5.49714,6.23579,6.23579,0.0,0.131457,0.2086599999999999,0.0,0.0,1.58729,642.607,404.8453653711673,0.2086599999999999,0.131457,41.90834077931535
939.802,10278.1,3.76636,8.61002,8.58351,0.0,0.192501,0.31944,0.0,0.0,1.65942,939.802,566.3436622434346,0.31944,0.192501,99.91408159161638
0.0,3449.41,2.43398,4.18676,4.15953,35.64449999999998,0.0,0.0,0.0321488,0.0441,1.37175,35.644499999999994,25.98469108802624,0.04409999999999997,0.03214879999999998,35.04010930488866
1010.53,1663.2799999999997,5.42758,5.49362,5.49362,0.0,0.248704,0.35278,0.0,0.0,1.41847,1010.53,712.4084400798042,0.35278,0.248704,62.95435241694053
0.0,8335.79,2.74494,6.27462,6.27462,579.744,0.0,0.0,0.139787,0.24807999999999997,1.7747000000000002,579.7440000000001,326.6715501211472,0.24808000000000002,0.139787,35.516353376595454
0.0,8643.27,2.6928,6.44721,6.44721,634.539,0.0,0.0,0.14874699999999996,0.2571199999999999,1.7285700000000002,634.539,367.08898106527374,0.2571199999999999,0.148747,35.303180995355966
1535.34,4959.46,10.23371,11.32335,11.32335,0.0,0.704437,0.5569200000000001,0.0,0.0,0.790589,1535.34,1942.0204429861783,0.5569200000000001,0.704437,140.1948498896511
679.669,2810.6600000000003,4.24964,4.81422,4.81422,202.884,0.227478,0.238,0.0881048,0.09218,1.04625,882.553,843.5393070489847,0.33018,0.3155828,82.10052551739312
936.844,2846.73,4.31451,4.89363,4.87033,0.0,0.339632,0.35084,0.0,0.0,1.033,936.844,906.91577928364,0.35084,0.339632,80.209774437351
1079.24,2919.4199999999996,4.46098,5.04139,5.03992,0.0,0.367009,0.36968,0.0,0.0,1.00728,1079.24,1071.4399174013186,0.36968,0.367009,81.36286396064246
914.327,3170.01,5.60829,6.97233,6.97233,0.0,0.210062,0.28536,0.0,0.0,1.35846,914.327,673.0614077705637,0.28536,0.210062,70.9084718998637
574.161,5668.18,3.9328,5.38169,5.38169,0.0,0.1640889999999999,0.21408,0.0,0.0,1.3046600000000002,574.161,440.084773044318,0.21408,0.1640889999999999,64.23001019550681
2306.11,3810.34,4.33137,5.59171,5.56182,0.0,0.594305,0.5667,0.0,0.0,0.953551,2306.11,2418.444320230381,0.5667,0.594305,138.9095762344952
1748.35,2203.13,7.000719999999999,7.81638,7.81638,0.0,0.578176,0.57118,0.0,0.0,0.9879,1748.35,1769.7641461686403,0.57118,0.578176,130.50806916468144
1745.54,2212.49,7.034860000000001,7.873289999999999,7.8721,0.0,0.5822,0.57272,0.0,0.0,0.983717,1745.54,1774.4330940707537,0.57272,0.5822,131.4307410655433
1869.21,2300.6500000000005,7.42523,8.54647,8.453,0.0,0.6309140000000001,0.5968600000000001,0.0,0.0,0.946025,1869.21,1975.8568748183188,0.5968600000000001,0.6309140000000001,142.08111394898745
1848.52,2247.42,7.22796,8.28196,8.277190000000001,0.0,0.605661,0.5865400000000001,0.0,0.0,0.968429,1848.52,1908.782161624652,0.5865400000000001,0.605661,134.19078855486177
0.0,1392.92,3.4706800000000007,4.29138,4.2352300000000005,261.154,0.0,0.0,0.0962599,0.15228,1.58197,261.1540000000001,165.0815122916365,0.15228000000000003,0.09625990000000001,56.496040982288896
930.797,1593.9700000000003,5.9589300000000005,6.57096,6.55565,0.0,0.227328,0.30478,0.0,0.0,1.3407,930.797,694.2619527112703,0.30478,0.227328,58.90827775983375
0.0,1603.5,3.3386000000000005,4.43562,4.43562,275.503,0.0,0.0,0.128018,0.20449999999999996,1.59743,275.50300000000004,172.4663991536405,0.2045,0.12801799999999997,83.5692369002718
0.0,1884.4700000000003,3.5769400000000005,4.71954,4.7124500000000005,457.166,0.0,0.0,0.1758839999999999,0.2773,1.57661,457.16600000000005,289.9677155415733,0.2773,0.1758839999999999,81.24726039545905
1334.74,5299.98,6.25992,8.86215,8.83975,0.0,0.388608,0.4534200000000001,0.0,0.0,1.16678,1334.74,1143.9517304033322,0.4534200000000001,0.388608,86.98819755189959
1294.88,2785.35,4.07448,5.66843,5.66811,0.0,0.397036,0.4407399999999999,0.0,0.0,1.11008,1294.88,1166.4744883251658,0.4407399999999999,0.397036,96.85652386438964
1917.23,9696.02,5.28078,7.56763,7.56763,0.0,0.7777810000000001,0.5559200000000001,0.0,0.0,0.7147509999999999,1917.23,2682.374701119691,0.5559200000000001,0.7777810000000001,150.75155565642382
905.382,1188.6400000000003,3.91462,4.92775,4.909730000000001,0.0,0.202835,0.3616,0.0,0.0,1.78273,905.382,507.86266007752147,0.3616,0.202835,87.95657136021477
1541.81,993.281,4.16855,5.89002,5.8002,0.0,0.428124,0.5255200000000001,0.0,0.0,1.2275,1541.81,1256.0570264765786,0.5255200000000001,0.428124,118.62310239958614
1392.31,952.3109999999997,4.01773,5.85197,5.79527,0.0,0.398827,0.5106200000000001,0.0,0.0,1.2803,1392.31,1087.4873076622666,0.5106200000000001,0.398827,116.75155577882428
1256.27,932.6970000000001,3.92866,5.80274,4.7438,0.0,0.380653,0.4976,0.0,0.0,1.30723,1256.27,961.0168065298378,0.4976,0.380653,115.854565776259
1668.76,1031.0500000000002,4.2967900000000006,5.9528,5.9528,0.0,0.457546,0.5410600000000001,0.0,0.0,1.18253,1668.76,1411.1777291062383,0.5410600000000001,0.457546,120.79314089303206
1650.37,1023.7699999999995,4.28251,5.9348600000000005,5.9348600000000005,0.0,0.449914,0.5358200000000001,0.0,0.0,1.19094,1650.37,1385.7709036559354,0.5358200000000001,0.449914,120.7610799364907
1474.46,2938.22,4.42976,9.47863,9.47863,0.0,0.397738,0.5045000000000001,0.0,0.0,1.26842,1474.46,1162.438309077435,0.5045000000000001,0.397738,187.69495562072944
1399.62,2993.02,4.44037,9.49902,9.49902,0.0,0.373842,0.48548,0.0,0.0,1.29862,1399.62,1077.7748687067808,0.48548,0.373842,177.89715850946584
1523.53,3066.0,4.427969999999999,9.48082,9.48082,0.0,0.43891,0.5236200000000001,0.0,0.0,1.193,1523.53,1277.0578373847443,0.5236200000000001,0.43891,169.18899352119584
1109.74,1253.9300000000003,5.03298,6.11102,6.08461,0.0,0.331686,0.3831,0.0,0.0,1.15501,1109.74,960.8055341512194,0.3831,0.331686,67.74971852837086
1803.75,2228.34,7.06157,7.944260000000001,7.9414,0.0,0.5916739999999999,0.5779000000000001,0.0,0.0,0.97672,1803.75,1846.7421574248503,0.5779000000000001,0.5916739999999999,131.57919452769147
0.0,1136.7200000000003,2.98811,4.62509,4.6134,298.944,0.0,0.0,0.0941349,0.1449,1.5392800000000002,298.94399999999996,194.21028013097032,0.14489999999999997,0.09413490000000002,4.124305028860846
0.0,1655.4399999999996,3.3760700000000003,4.14636,4.11992,92.5728,0.0,0.0,0.0622395,0.11124,1.78729,92.57280000000003,51.7950640354951,0.11124,0.0622395,25.03408152800681
393.528,6158.55,5.5580300000000005,5.64465,5.64465,0.0,0.0820967,0.1316,0.0,0.0,1.60299,393.528,245.49622892220157,0.13159999999999997,0.08209670000000002,13.687399708030298
564.9830000000001,2344.67,3.78472,4.91116,4.77837,0.4664139999999861,0.173972,0.22516,0.0,0.0,1.29423,565.4494139999998,436.90025265988254,0.22516,0.173972,60.31758392965381
589.489,2491.5,4.403569999999999,5.33673,5.33673,0.0,0.173734,0.22366,0.0,0.0,1.28737,589.489,457.9017687222788,0.22366,0.173734,30.07356665849084
1350.24,1107.12,6.57252,7.30893,7.30893,0.0,0.478237,0.4444400000000001,0.0,0.0,0.92933,1350.24,1452.9176933920137,0.4444400000000001,0.478237,110.26632176633493
0.0,2667.01,2.85009,4.96921,4.89676,105.293,0.0,0.0,0.0435444,0.06998,1.60709,105.29299999999989,65.51779925206426,0.06997999999999999,0.04354439999999998,0.28107976723707395
1245.81,5274.32,4.93789,5.958880000000001,5.95575,0.0,0.346366,0.36152,0.0,0.0,1.04375,1245.81,1193.590419161677,0.36152,0.346366,72.76269556824582
1147.59,2983.34,6.06601,6.41579,6.40923,0.0,0.299229,0.37234,0.0,0.0,1.24433,1147.59,922.2553502688196,0.37234,0.299229,87.54580694145109
0.0,1849.2600000000002,2.65982,4.18372,3.3691399999999994,22.359399999999994,0.0,0.0,0.015679099999999897,0.02894,1.84577,22.359400000000164,12.113860340129122,0.02894000000000002,0.01567909999999989,26.539997881305396
0.0,3011.98,2.9953000000000003,4.21583,4.21411,141.025,0.0,0.0,0.0729414999999999,0.12384,1.6978,141.02499999999998,83.06337613382016,0.12384000000000003,0.07294149999999988,48.3516569190603
0.0,3006.5400000000004,2.99285,4.1969,4.177169999999999,124.323,0.0,0.0,0.0749968,0.1275599999999999,1.70087,124.32299999999998,73.09376965905699,0.1275599999999999,0.07499679999999997,42.22788630202093
0.0,3002.22,2.9644000000000004,4.17363,4.17363,112.869,0.0,0.0,0.0718362,0.12236,1.7033200000000002,112.86900000000003,66.26411948430109,0.12236,0.07183620000000002,39.304584945736096
0.0,3021.8699999999994,3.07523,4.22225,4.21512,136.096,0.0,0.0,0.083983,0.14212,1.69225,136.096,80.42310533313639,0.14212,0.08398300000000003,54.93764013377971
220.962,3104.44,3.92758,4.73309,4.72518,200.498,0.08689369999999993,0.10133999999999999,0.1077299999999999,0.12564,1.16625,421.4599999999999,361.3804930332261,0.22698,0.1946237,16.275795539939764
0.0,1767.9700000000003,3.32444,4.4009,4.4009,485.532,0.0,0.0,0.130638,0.22237999999999997,1.70226,485.53200000000004,285.22787353283275,0.22238,0.130638,62.42176764709014
1359.54,5830.73,6.51318,7.207910000000001,7.175610000000001,0.0,0.477722,0.4503200000000001,0.0,0.0,0.94264,1359.54,1442.2685224475938,0.4503200000000001,0.477722,96.4002198037004
1329.81,2851.57,5.55813,7.24883,7.227010000000001,0.0,0.463035,0.4462399999999999,0.0,0.0,0.963729,1329.81,1379.8588607378213,0.4462399999999999,0.463035,89.71494302537737
1370.62,2888.74,5.74338,7.373289999999999,7.359339999999999,0.0,0.478856,0.4544399999999999,0.0,0.0,0.949012,1370.62,1444.2599250589033,0.4544399999999999,0.478856,89.81800421036671
0.0,1566.29,3.43707,4.50079,4.48085,197.087,0.0,0.0,0.1426579999999999,0.1861799999999999,1.30508,197.0870000000001,151.01526343212674,0.1861799999999999,0.1426579999999999,17.962673413350927
381.203,3650.64,4.02922,4.60008,4.59612,0.0,0.117621,0.16576,0.0,0.0,1.40928,381.203,270.4948626248864,0.16576,0.11762099999999998,3.217157337603325
0.0,913.0510000000004,2.70399,4.97628,4.97627,560.262,0.0,0.0,0.1396,0.25582,1.83252,560.262,305.7330888612403,0.25582,0.1396,23.717068245406395
0.0,918.6670000000004,2.74566,5.01244,5.01244,560.8480000000001,0.0,0.0,0.14123,0.25774,1.82496,560.8480000000001,307.3207083990882,0.25774,0.14122999999999997,29.50178273358012
2090.67,17873.1,8.11233,9.30669,9.28954,0.0,0.7673019999999999,0.6291,0.0,0.0,0.819886,2090.67,2549.9520665068067,0.6291,0.7673019999999999,186.27022541073543
2170.28,15533.599999999999,6.99458,11.77413,11.77413,0.0,0.986197,0.6862,0.0,0.0,0.695804,2170.28,3119.096757132756,0.6862,0.986197,180.00760048152543
1952.94,15754.599999999999,6.99954,11.92108,11.92108,0.0,0.836353,0.6648000000000001,0.0,0.0,0.79488,1952.94,2456.899154589372,0.6648000000000001,0.836353,187.3819365948375
1903.56,4345.13,5.4342,7.957110000000001,7.9468,0.0,0.541964,0.57606,0.0,0.0,1.06291,1903.56,1790.894807650695,0.57606,0.541964,73.44183115714371
1909.48,4368.29,5.509530000000001,8.02332,8.02332,0.0,0.5474439999999999,0.5788,0.0,0.0,1.05728,1909.48,1806.030569007264,0.5788,0.5474439999999999,78.09832516510184
863.4169999999999,7020.42,5.62341,6.17335,6.160909999999999,0.0,0.201905,0.2586199999999999,0.0,0.0,1.2809,863.4169999999999,674.0705753766882,0.2586199999999999,0.201905,60.356671304894114
1552.76,2007.4800000000005,5.38886,6.27516,5.82916,0.0,0.414363,0.49788,0.0,0.0,1.20156,1552.76,1292.2866939645128,0.49788,0.414363,124.75018096030084
0.0,2280.59,3.07444,4.84058,4.83456,350.515,0.0,0.0,0.11217,0.14972,1.33476,350.515,262.6052623692649,0.14971999999999996,0.11216999999999999,25.781700146876176
0.0,2257.6500000000005,2.93835,4.775530000000001,4.773680000000001,344.319,0.0,0.0,0.111843,0.1508,1.34832,344.3190000000001,255.36890352438604,0.1508,0.11184300000000003,24.231759224195372
1193.08,4534.14,7.94736,9.01624,9.01624,0.0,0.32686,0.4036,0.0,0.0,1.23478,1193.08,966.2288018918348,0.4036,0.32686,50.50589549612564
1181.18,4491.56,7.73975,8.9,8.84111,0.0,0.318848,0.39744,0.0,0.0,1.24649,1181.18,947.604874487561,0.39744,0.318848,50.49422920033023
0.0,1867.12,3.3966800000000004,3.98841,3.98841,37.8918,0.0,0.0,0.0391705999999999,0.0515399999999999,1.31578,37.89179999999999,28.7979753454224,0.05153999999999992,0.03917059999999989,44.76569112063138
0.0,2432.0000000000005,3.26666,4.8335300000000005,4.7875,281.069,0.0,0.0,0.1343629999999999,0.15648,1.16461,281.06899999999996,241.34173671872986,0.15648000000000004,0.1343629999999999,41.735041774854544
1274.74,4527.15,8.10678,8.92408,8.90273,5.640250000000009,0.455092,0.42372,0.006143509999999998,0.005720000000000003,0.931064,1280.38025,1375.1796331938513,0.42944,0.46123551,116.0907817937856
2022.33,18396.7,4.61939,10.60263,9.05769,0.0,0.8749610000000001,0.5835800000000001,0.0,0.0,0.666978,2022.33,3032.079019098081,0.5835800000000001,0.8749610000000001,165.9384915740729
1880.0299999999997,5415.92,7.25807,10.4656,10.00791,0.0,0.3630739999999999,0.5788800000000001,0.0,0.0,1.5943900000000002,1880.03,1179.1531557523565,0.5788800000000001,0.3630739999999999,134.86572259063198
1322.81,3774.45,4.22882,7.24568,6.953139999999999,0.0,0.190103,0.40746,0.0,0.0,2.14337,1322.81,617.1636255056289,0.40746,0.190103,101.3806414634816
0.0,1545.4700000000003,2.74492,4.3307,4.3307,67.8595,0.0,0.0,0.0463706,0.06928,1.49405,67.85949999999991,45.41983200026766,0.06928000000000001,0.046370599999999984,24.26981914073785
858.648,4805.68,3.75004,4.79566,4.7947,0.0,0.199544,0.3238,0.0,0.0,1.6227,858.648,529.147716768349,0.3238,0.199544,72.25401324484359
884.5360000000001,4813.54,3.73544,4.81498,4.8133,0.0,0.196562,0.3201,0.0,0.0,1.6284900000000002,884.5360000000001,543.1632985158028,0.3201,0.196562,73.95743675911329
0.0,1994.1599999999999,2.94661,3.93029,3.93029,43.75149999999999,0.0,0.0,0.033241,0.06816,2.05048,43.751499999999965,21.337199094846028,0.06816,0.03324100000000002,110.57329740250113
965.719,5261.95,4.47781,7.913119999999999,7.90396,364.656,0.320943,0.32624,0.141229,0.14356,1.01651,1330.375,1308.7672526586066,0.4698000000000001,0.462172,133.67853170974124
0.0,4223.36,2.45858,4.179119999999999,4.17133,106.698,0.0,0.0,0.0670026,0.11764,1.75575,106.69800000000009,60.77061085006403,0.11764,0.06700260000000002,137.56380289635055
